,정류소명,X좌표,Y좌표
1034,성수역,127.0535807,37.54532287
1035,성수동SK아파트형공장앞,127.050273,37.54591674
1036,성수동SK아파트형공장앞,127.0501055,37.54575108
1037,경동초등학교입구,127.0494068,37.54354511
1038,경동초등학교입구,127.049261,37.54338168
1039,경일초등학교앞,127.0481763,37.54081431
1040,경일초등학교앞,127.0482262,37.54107249
1041,한양여대앞,127.0506441,37.55889579
1042,도선고등학교.꽃재교회,127.027762,37.56701686
1043,성수역,127.0550619,37.54473964
1044,리버하우스,127.0510369,37.55099261
1045,리버하우스,127.0506808,37.55120075
1046,성수사거리,127.0624635,37.54252247
1047,성수사거리,127.0624917,37.54266268
1048,성동제일새마을금고,127.0473309,37.56077894
1049,성동제일새마을금고,127.0473041,37.56087587
1050,청계9가.비우당교,127.0254695,37.57090899
1051,뚝섬서울숲,127.0375355,37.54353338
1052,뚝섬서울숲남문,127.0426802,37.54222465
1053,뚝섬서울숲남문,127.0430018,37.54204356
1054,신답역명문예식장,127.0481116,37.56935189
1055,신답역명문예식장,127.0480433,37.56944692
1056,성수2가3동주민센터,127.0546222,37.55004357
1057,극동그린아파트앞,127.0112951,37.54179352
1058,마장역,127.043044,37.56630475
1059,행당신동아.행당푸르지오아파트,127.0340538,37.55614253
1060,숭신초등학교,127.0280043,37.56712162
1061,극동아파트,127.0241802,37.55802393
1062,풍림아파트,127.0237807,37.55894049
1063,벽산아파트,127.0256704,37.55569986
1064,대림아파트,127.0248574,37.55657379
1065,행당역,127.0289887,37.55714648
1066,행당역,127.0287642,37.5570796
1067,무학여고,127.0330304,37.55834751
1068,극동그린아파트,127.0117961,37.54214195
1069,성수동차고지,127.0556449,37.53628639
1070,제민약국,127.0586295,37.53648226
1071,왕십리자이.신당현대아파트,127.023752,37.560478
1072,왕십리자이.신당현대아파트,127.0238551,37.56081588
1073,제민약국,127.0585698,37.53645468
1074,우리은행화양동지점,127.0661979,37.54815995
1075,황학교.텐즈힐몰,127.0235339,37.5700501
1076,마장동주민센터,127.0444219,37.56705862
1077,왕십리광장.왕십리역7번출구,127.0366305,37.56116504
1078,왕십리광장.왕십리역4번출구,127.0369869,37.56130532
1079,한양대동문앞,127.0497683,37.55555041
1080,왕십리도선동주민센터,127.0245589,37.56770249
1081,한양여대앞,127.0508143,37.55869484
1082,행당중학교,127.0432116,37.55374276
1083,송정동현대아이파크아파트,127.0686088,37.55223984
1084,극동아파트5동,127.0111325,37.54311676
1085,대우아파트관리실,127.0201194,37.54594319
1086,두산아파트정문.금호역,127.0167195,37.54854514
1087,신금호역,127.0204796,37.55468985
1088,옥수역,127.017198,37.541423
1089,송정동자치회관입구,127.0676896,37.55119529
1090,대우아파트후문,127.021662,37.54694113
1091,신금호파크자이아파트후문,127.0173315,37.55520583
1092,금호1가동주민센터,127.0220907,37.55513846
1093,왕십리민자역사,127.0378709,37.56183013
1094,무쇠막,127.0245947,37.54531124
1095,럭키슈퍼,127.0670233,37.55036688
1096,금옥초등학교입구,127.0196495,37.5469825
1097,대경정보산업고등학교,127.0175256,37.55597943
1098,금북초등학교.e편한세상금호105동,127.0237349,37.55564058
1099,무학여고,127.0339482,37.55749337
1100,힐스테이트서울숲리버,127.0253151,37.54676385
1101,중앙슈퍼,127.066405,37.54959797
1102,극동아파트상가,127.0121694,37.54297536
1103,모닝후레쉬,127.0225788,37.54821534
1104,화단삼거리,127.0198717,37.54835665
1105,금호어린이집,127.0183722,37.55673242
1106,논골.금호벽산아파트.성동공유센터,127.0253245,37.55565645
1107,행당서울숲푸르지오상가앞,127.0339257,37.55565924
1108,왕약국,127.0654228,37.5482264
1109,한남하이츠아파트,127.0115393,37.54003798
1110,금호사거리,127.0252792,37.5480634
1111,금호산입구,127.0193741,37.55641516
1112,한진아파트후문,127.0269174,37.55612032
1113,신동아아파트후문,127.0327635,37.55479056
1114,성동세무서,127.062278,37.54818048
1115,제일감리교회,127.0268802,37.54797139
1116,신금호역,127.0198759,37.55458887
1117,행당서울숲푸르지오109동앞,127.0316693,37.55441298
1118,벽산아파트정문,127.0249772,37.55290289
1119,스탠다드차타드은행성수2가지점,127.0559059,37.54924531
1120,옥수종합사회복지관,127.0128956,37.54095935
1121,응봉동현대아파트,127.030832,37.54988382
1122,행당2동주민센터,127.0306098,37.55784211
1123,삼거리정자앞,127.0317245,37.55259884
1124,금호119안전센터,127.0245823,37.55414775
1125,성수2가3동주민센터.성수지구대,127.0554364,37.54826976
1126,옥수삼성아파트,127.0139524,37.5406872
1127,현대공업사앞,127.032545,37.550052
1128,두산상가후문,127.016741,37.54917664
1129,중앙병원,127.0193952,37.55196018
1130,무학중학교.무학여고,127.0330917,37.5583229
1131,만물상회앞,127.0312622,37.55279477
1132,논골사거리,127.02475,37.55532602
1133,신한은행,127.0549272,37.54718762
1134,응봉초등학교.대림아파트,127.033387,37.55108761
1135,한신아파트,127.0193681,37.55075279
1136,상봉노인정앞,127.0301819,37.55279858
1137,논골신협.대림아파트후문,127.024547,37.55768982
1138,국민은행입구,127.0542686,37.54580725
1139,옥수삼성아파트,127.0143202,37.5407562
1140,응봉역.광희중,127.0344315,37.55205539
1141,우리은행.백범학원터,127.0210841,37.54792684
1142,금남시장.화단앞,127.0193438,37.54836165
1143,금호공원,127.0197021,37.54966417
1144,대현산체육관입구,127.0298847,37.55306403
1145,지하철2호선성수역,127.0546991,37.5448485
1146,옥수종합사회복지관,127.0132366,37.54090294
1147,대우아파트입구,127.0190626,37.54602825
1148,원형화단,127.0195891,37.54858829
1149,성동구청,127.036331,37.56396392
1150,금봉어린이집.또또와마트,127.0288255,37.55283265
1151,경수중학교입구,127.0585714,37.54368856
1152,옥정중학교,127.0112149,37.54134381
1153,응봉사거리,127.0343274,37.55485647
1154,천은교회,127.0267176,37.55473204
1155,극동아파트상가,127.0123618,37.54290673
1156,무학여고,127.0340971,37.55771082
1157,한전입구,127.0351075,37.56620709
1158,논골입구.성동공유센터,127.0256127,37.55545785
1159,옥수동주민센터,127.0127562,37.54361741
1160,성동보건소,127.0331741,37.5664274
1161,행당역.대림아파트정문,127.0286815,37.55703748
1162,청계벽산아파트,127.0303063,37.56826604
1163,논골.e편한세상금호114동,127.0246635,37.5551811
1164,코스모타워,127.0329214,37.56285276
1165,화단앞,127.0196461,37.54862484
1166,성동사회복지관.청계천박물관,127.0333146,37.57044428
1167,금호119안전센터,127.0245383,37.55422845
1168,왕약국,127.0655677,37.54834425
1169,상왕십리역,127.0301704,37.56474469
1170,금호공원,127.01976,37.54965233
1171,성동구도시관리공단.서울시시설관리공단,127.0368548,37.57195346
1172,e편한세상금호117동,127.0248879,37.55254922
1173,왕십리자이.신당현대아파트,127.0237949,37.56083144
1174,중앙슈퍼,127.0665039,37.54952979
1175,한신아파트,127.0194215,37.55075811
1176,마장동축산물시장,127.0374485,37.56964635
1177,금호고등학교,127.0239835,37.55284668
1178,극동.풍림아파트,127.0237126,37.55904052
1179,럭키슈퍼,127.0671373,37.55031705
1180,중앙병원앞,127.0194528,37.55212822
1181,도선동사거리,127.0366528,37.56674695
1182,논골신협.대림아파트후문,127.0246061,37.5575416
1183,송정동자치회관입구,127.0678029,37.55114605
1184,성동구청,127.0360716,37.56330292
1185,논골사거리,127.0248125,37.55612606
1186,신금호역,127.0197174,37.55436102
1187,금호산입구,127.0194892,37.55686078
1188,성동중앙교회.벽산아파트정문,127.0248707,37.55301592
1189,무학중학교.무학여고,127.0332959,37.55840155
1190,천은교회,127.0266799,37.55461795
1191,금호어린이집,127.0183946,37.55685253
1192,행당2동주민센터,127.0304205,37.55782997
1193,금봉어린이집.또또와마트,127.02878,37.55270543
1194,대경정보산업고등학교,127.0174774,37.55609696
1195,대현산체육관입구,127.0296874,37.55302297
1196,GS주유소,127.0252357,37.54677838
1197,대림아파트후문,127.0269328,37.5561714
1198,응봉하이퍼마트,127.030144,37.55275268
1199,서울숲푸르지오아파트정문,127.0244686,37.54523192
1200,대림상가,127.0344594,37.55386105
1201,충북상회,127.0310293,37.55284036
1202,서울숲푸르지오아파트후문,127.0227817,37.54351142
1203,응봉역.광희중,127.0344116,37.55214958
1204,삼거리정자,127.0316785,37.55243466
1205,금호초등학교,127.0194656,37.55268884
1206,응봉초등학교.대림아파트,127.0331097,37.55082
1207,행당서울숲푸르지오109동앞,127.0317466,37.55441319
1208,현대공업사앞,127.0324783,37.55013686
1209,신동아아파트후문,127.0328003,37.55474061
1210,신동아아파트,127.0301442,37.54971165
1211,행당서울숲푸르지오상가앞,127.0339576,37.55560075
1212,삼성래미안아파트,127.0275892,37.54833547
1213,금호사거리,127.025058,37.54813793
1214,금남시장앞.백범학원터,127.0216509,37.54831871
1215,왕십리광장.왕십리역7번출구,127.0364978,37.56115027
1216,두산상가후문,127.0167119,37.54926765
1217,옥수동주민센터,127.0126998,37.54374716
1218,두산아파트111동,127.0160746,37.55062204
1219,두산아파트109동,127.0166788,37.54980748
1220,극동아파트4동,127.0115747,37.54354271
1221,극동아파트4동,127.0116561,37.54352824
1222,두산아파트109동,127.0167756,37.5498567
1223,두산아파트115동,127.0161115,37.55096227
1224,금호역,127.0168605,37.54848371
1225,두산아파트정문.금호역,127.0166607,37.54849156
1226,금호역,127.0164962,37.54854804
1227,금호역.3호선,127.0166131,37.54830726
1228,화단삼거리,127.0196306,37.54832648
1229,두산아파트111동,127.0160865,37.55072935
1230,벽산아파트501동앞,127.02551,37.55488992
1231,벽산아파트505동앞,127.0262411,37.55440207
1232,벽산아파트111동앞,127.0268847,37.55304327
1233,벽산아파트206동앞,127.0273214,37.55215303
1234,벽산아파트202동앞,127.0273319,37.55137875
1235,벽산하이피아상가앞,127.0256318,37.5521878
1236,우리은행.백범학원터,127.0209678,37.54830519
1237,행당푸르지오아파트,127.034046,37.55624115
1238,래미안옥수리버젠아파트,127.0147395,37.5457739
1239,래미안옥수리버젠아파트상가,127.0157338,37.54436602
1240,옥수동주민센터.옥수동성당,127.0140224,37.54359973
1241,국민은행,127.0122495,37.54267754
1242,국민은행,127.0126663,37.54286523
1243,옥수동주민센터.옥수동성당,127.0136049,37.5433723
1244,삼성아파트정문,127.015197,37.54393378
1245,래미안옥수리버젠아파트,127.0148111,37.54582581
1246,성동노인종합복지관,127.0414424,37.56516532
1247,중앙하이츠아파트,127.0389053,37.56514831
1248,민자역사후문,127.0383593,37.56352689
1249,금호1가동주민센터,127.0208124,37.55473246
1250,금호정형외과,127.020512,37.55413011
1251,금호고등학교앞,127.0236269,37.5529185
1252,벽산하이피아상가,127.0259696,37.55198687
1253,벽산노인정,127.0268495,37.55109673
1254,벽산아파트107동,127.0274199,37.55168723
1255,벽산아파트109동,127.0273951,37.55263495
1256,벽산아파트505동,127.0263401,37.55430187
1257,벽산아파트501동,127.0255119,37.5549687
1258,광희중학교.응봉역,127.0350707,37.55191298
1259,한신아파트후문,127.0372041,37.55393206
1260,한신아파트정문,127.0353816,37.55482445
1261,민자역사후문,127.0385139,37.56352587
1262,중앙하이츠아파트,127.0386039,37.56503001
1263,삼성래미안아파트,127.0402874,37.56554453
1264,금북초등학교입구,127.023616,37.55569763
1265,대현산배수지공원앞,127.0220274,37.55518095
1266,선영약국,127.0307609,37.56669336
1267,텐즈힐아파트101동.115동,127.0293678,37.56688661
1268,숭신초등학교.도선고등학교앞,127.027152,37.56727466
1269,왕십리도선동주민센터,127.0258772,37.56770921
1270,텐즈힐아파트120동.213동앞,127.0260004,37.56890673
1271,왕십리중앙교회,127.0265654,37.57015713
1272,마장동현대아파트,127.0431669,37.57009858
1273,청계장원아파트,127.0448624,37.56921928
1274,마장2교사거리,127.0454172,37.56778739
1275,마장2교사거리,127.0456063,37.56818353
1276,청계장원아파트,127.0448777,37.56936548
1277,옥수교회,127.0159089,37.54521235
1278,텐즈힐아파트107동앞,127.028497,37.56953441
1279,응봉동현대아파트,127.0309773,37.5499152
1280,논골.대림아파트107동.금호동벽산아파트,127.0248579,37.5558963
1281,옥수역5.6번출구,127.0170558,37.5418521
1282,서울숲푸르지오아파트,127.0242601,37.54501733
1283,언더스탠드애비뉴,127.0426917,37.54354556
1284,성동구민체육센터,127.0444591,37.54515013
1285,서울숲역,127.0452126,37.54359648
1286,경일중고등학교,127.048941,37.54231283
1287,이마트.서울숲힐스테이트아파트,127.0526226,37.54025654
1288,서울숲코오롱디지털타워2차,127.0539018,37.54130035
1289,동부경찰관기동대,127.0546849,37.54006104
1290,한라시그마밸리앞,127.055406,37.5399245
1291,성수역3번출구,127.057145,37.54393533
1292,서울숲코오롱디지털타워2차,127.053762,37.54137544
1293,이마트.서울숲힐스테이트아파트,127.0524268,37.54029543
1294,현대그린아파트,127.0497161,37.54052649
1295,성수역3번출구,127.0566384,37.54357139
1296,경일중고등학교,127.0491252,37.54241333
1297,한라시그마밸리,127.0552203,37.53989592
1298,동부경찰관기동대,127.0549882,37.54001171
1299,서울숲역,127.0451026,37.54390252
1300,성동구민종합체육센터,127.0443143,37.54531637
1301,언더스탠드애비뉴,127.0426065,37.54364903
1302,뚝섬서울숲,127.03736,37.54367936
1303,옥수역2번출구,127.0174712,37.54176638
1304,성수대교북단교차로,127.0354028,37.54428467
1305,옥수파크힐스아파트,127.0128528,37.54724759
1306,옥수파크힐스아파트,127.0128041,37.54715854
1307,마장역,127.0426852,37.56608087
1308,마장역,127.0430045,37.56604857
1309,옥정초등학교,127.0153973,37.54093458
1310,e편한세상금호109동,127.0221426,37.55338679
1311,왕십리자이아파트107동,127.0259542,37.55971397
1312,왕십리KCC스위첸아파트,127.0269443,37.56040061
1313,금호베스트빌아파트노인정앞,127.025055,37.56184257
1314,풍림아이원아파트후문,127.0268431,37.56020681
1315,응봉역.광희중학교,127.0355466,37.55182433
1316,대림강변타운아파트A상가,127.0358684,37.5546281
1317,리버그린동아아파트정문,127.0375192,37.553483
1318,서울숲리버뷰자이아파트제2주차장,127.0393651,37.55635234
1319,서울숲리버뷰자이아파트제2주차장,127.0392595,37.55630562
1320,서울숲리버뷰자이아파트제1주차장,127.0390069,37.55416241
1321,왕십리로교차로,127.0390032,37.55772707
1322,왕십리로교차로,127.0391115,37.5577652
1323,리버그린동아아파트,127.0383415,37.55329591
1324,서울숲리버뷰자이아파트제1주차장,127.039346,37.55469932
1325,왕십리역6-1번출구,127.0377868,37.56106301
1326,행당동서울숲더샵,127.0399242,37.55779373
1327,행당동서울숲더샵,127.0392784,37.55814546
1328,서울숲공원,127.0425035,37.54217492
1329,성수역수제화거리,127.0537812,37.54526267
1330,한양대역,127.0431654,37.55683854
1331,한양대학교병원본관1층,127.0437075,37.55945752
1332,한양대학교병원본관1층,127.0436342,37.55945313
1333,한양대학교병원응급실,127.0445586,37.55989644
1334,한양대학교류마티스병원동관,127.0446476,37.55983359
1335,한양대학교백남학술정보관,127.0447171,37.55904652
1336,한양대학교종합기술연구원,127.0448376,37.55901806
1337,한양대학교생활과학대학,127.0463104,37.55688834
1338,한양대학교정문,127.0419315,37.55795404
1339,한양대학교제2의학관,127.0419242,37.55881532
1340,한양대학교동문회관,127.0418226,37.55883291
1341,한양대학교정문,127.0420581,37.55777064
1342,군자교입구,127.0756403,37.55873152
1343,군자교입구,127.0748828,37.55876459
1344,군자역4번출구.용마초등학교,127.0824525,37.55606513
1345,군자역5번출구.용마초등학교,127.081539,37.55617936
1346,중곡동입구삼거리,127.0865475,37.55449163
1347,어린이대공원후문아차산역,127.0902385,37.55124777
1348,어린이대공원후문아차산역,127.0891987,37.55240618
1349,중곡동입구삼거리,127.0849042,37.55489029
1350,새밭교회,127.0935005,37.54892166
1351,새밭교회,127.0926649,37.54903774
1352,광나루역,127.1033376,37.54561673
1353,광나루역,127.1034046,37.5454441
1354,군자교,127.0750847,37.56157775
1355,군자교,127.0753578,37.56234094
1356,메리놀외방선교회,127.0775411,37.55921116
1357,메리놀외방선교회,127.0775487,37.55911547
1358,중곡1동주민센터입구,127.078201,37.56029476
1359,중곡1동주민센터입구,127.0785052,37.5609461
1360,중곡1동사거리,127.0794073,37.56247632
1361,중곡1동사거리,127.0794125,37.56261623
1362,중마초등학교.중곡제일골목시장앞,127.0809046,37.5652447
1363,용마사거리,127.0819134,37.56236858
1364,중곡2동주민센터앞,127.0809138,37.55986218
1365,중곡2동주민센터앞,127.0810625,37.55987451
1366,중곡동성당앞,127.0827382,37.56292789
1367,국립서울병원앞,127.083271,37.56391836
1368,중곡동종점,127.0871174,37.56207839
1369,중곡보건지소,127.0871446,37.55968287
1370,신성시장앞,127.0877592,37.55832503
1371,중곡우체국앞,127.0839381,37.56143417
1372,면곡시장,127.0796079,37.56976908
1373,면곡시장,127.0795988,37.57027402
1374,중곡아파트,127.0778111,37.56643222
1375,중곡아파트,127.07726,37.56576638
1376,중마초등학교.중곡제일골목시장앞,127.0809767,37.56550453
1377,중곡역입구,127.0815311,37.5663698
1378,중곡역입구,127.0817243,37.56685895
1379,중곡3동주민센터앞,127.082805,37.56866122
1380,중곡3동주민센터앞,127.0826285,37.56849622
1381,면곡시장앞,127.0832184,37.57062663
1382,면곡시장앞,127.0833311,37.5708985
1383,용암사입구,127.086097,37.56792047
1384,용곡삼거리,127.0854963,37.56796644
1385,중곡역,127.0844446,37.56608095
1386,대원고교앞,127.0868058,37.56397602
1387,용암사입구,127.0862661,37.56785579
1388,대원고교앞,127.0868946,37.5641916
1389,중곡동종점,127.087144,37.56267789
1390,신성시장,127.0878522,37.55842317
1391,중곡동입구,127.088584,37.55418751
1392,어린이대공원앞,127.0769332,37.55207415
1393,능동사거리.군자역,127.078509,37.5552147
1394,구의사거리.광진소방서앞,127.0839734,37.54520739
1395,어린이회관,127.0773142,37.54616002
1396,구의사거리.광진소방서앞,127.0845921,37.54504044
1397,광진경찰서,127.0838138,37.54150013
1398,광진경찰서,127.0845869,37.54310313
1399,광진경찰서,127.0842307,37.54224421
1400,광진구청,127.0833859,37.53897619
1401,구의역2번출구,127.0879931,37.5376658
1402,구의시장삼거리,127.0891154,37.5447676
1403,구의2동주민센터입구,127.0898966,37.54917048
1404,구의2동주민센터입구,127.0895323,37.54868042
1405,구의사거리,127.0858192,37.54559815
1406,구의사거리,127.0863043,37.54584927
1407,구의시장삼거리,127.0890444,37.54490378
1408,현대아파트앞,127.0941084,37.53954317
1409,현대아파트앞,127.0942173,37.53958824
1410,광진우체국,127.0908229,37.53798481
1411,강변역A,127.0937601,37.5361051
1412,테크노마트앞.강변역,127.093923,37.536515
1413,현대2단지,127.096734,37.5379114
1414,올림픽대교북단사거리,127.0932822,37.54344275
1415,올림픽대교북단사거리,127.0935981,37.54332761
1416,광장동현대아파트앞,127.0974905,37.54174469
1417,광장동현대아파트앞,127.0990301,37.54209811
1418,광나루역.극동아파트,127.1029308,37.54358733
1419,광나루역.극동아파트,127.1031165,37.543899
1420,워커힐아파트.광장동,127.1074994,37.54867872
1421,워커힐아파트앞,127.1089001,37.55054143
1422,워커힐입구,127.1088012,37.55058541
1423,광진구청,127.0833389,37.53850235
1424,자양사거리,127.0825837,37.53683767
1425,자양사거리,127.0822444,37.53677464
1426,자양초등학교앞,127.0786397,37.53779459
1427,자양초등학교앞,127.0788445,37.53760459
1428,건국대학교앞,127.074457,37.53883
1429,자양미소약국.자양골목시장,127.0772631,37.53270947
1430,국민은행자양지점앞,127.0813947,37.53148085
1431,자양아파트앞,127.0846842,37.53207816
1432,자양동잠실대교북단,127.0849572,37.53301153
1433,신자초등학교앞,127.0749857,37.5303754
1434,자양미소약국.자양골목시장,127.0769038,37.53276737
1435,국민은행자양지점앞,127.0807667,37.53159223
1436,동서울우편집중국앞,127.0841616,37.53522017
1437,자양아파트앞,127.0846501,37.53200743
1438,자양동잠실대교북단,127.0857202,37.53205686
1439,구의역3번출구,127.0882469,37.53762201
1440,국민은행신자양지점,127.0669187,37.53568163
1441,신양초등학교앞,127.0693476,37.53504894
1442,신양초등학교앞,127.0689616,37.53526457
1443,뚝도변전소앞,127.0689181,37.53610605
1444,건대역,127.070056,37.53859932
1445,건국대학교앞,127.0749276,37.53857692
1446,신자초등학교앞,127.0749768,37.53072581
1447,자양우성아파트앞,127.0735984,37.53383697
1448,자양우성아파트앞,127.0734122,37.53395731
1449,자양고교앞,127.0711904,37.53462058
1450,자양고교앞,127.0714303,37.53447623
1451,대동아파트앞,127.0689379,37.53643587
1452,국민은행신자양지점,127.0673249,37.5356938
1453,노룬산시장,127.0625864,37.53954035
1454,건대입구역,127.0673386,37.54093868
1455,건대역,127.0701444,37.53905502
1456,노룬산시장앞,127.0629531,37.5368259
1457,영동대교북단,127.060954,37.53664182
1458,노룬산시장앞,127.0629456,37.53671658
1459,신양초등학교앞,127.0680533,37.53408447
1460,자양4동주민센터앞,127.0677145,37.53363627
1461,성수사거리,127.0646565,37.54320133
1462,화양사거리,127.0667797,37.54695214
1463,화양리,127.0711681,37.54785941
1464,어린이대공원역.화양천주교회,127.073693,37.54660224
1465,서울화양초등학교,127.0723388,37.54374505
1466,건대입구역사거리.건대병원,127.0711695,37.54124255
1467,건대입구역,127.0681242,37.54081582
1468,어린이대공원역3번출구,127.0753175,37.54679701
1469,건대입구역사거리.건대병원,127.0711913,37.54099525
1470,어린이회관,127.079278,37.545414
1471,어린이대공원역.화양천주교회,127.0735143,37.54592674
1472,송정동서울숲아이파크,127.0694897,37.55174135
1473,송정동건영아파트,127.071098,37.55465068
1474,군자교남단,127.0726937,37.55744486
1475,KEB.하나은행.군자동.지점,127.0767168,37.55770602
1476,KEB.하나은행.군자동.지점,127.0765175,37.55716985
1477,세진약국앞,127.0759998,37.55617169
1478,군자삼거리,127.0752986,37.55497176
1479,군자삼거리,127.0752252,37.55467848
1480,세종초등학교.세종사이버대학교앞,127.0732517,37.55341111
1481,세종초교앞,127.0742166,37.55382039
1482,군자새마을금고.성동광진위센터,127.0712836,37.55185625
1483,군자새마을금고앞,127.071118,37.55135274
1484,화양시장앞,127.0706361,37.54870765
1485,장안초등학교,127.0705324,37.54851106
1486,화양사거리,127.0686729,37.54827943
1487,화양리,127.071352,37.54796511
1488,어린이대공원앞.세종대학교,127.0756091,37.54973025
1489,능동교회앞,127.0771019,37.5528419
1490,능동사거리.군자역,127.0791167,37.55661757
1491,군자역먹자골목사거리,127.077579,37.55606182
1492,군자동주민센터앞,127.0761743,37.55487652
1493,어린이대공원후문,127.0905058,37.5508659
1494,중곡동입구,127.0883528,37.55480859
1495,제일은행사거리,127.0747339,37.53351902
1496,동곡삼거리,127.0781646,37.56359206
1497,건대입구역사거리,127.0715617,37.54208236
1498,광진청소년수련관,127.1052371,37.54602821
1499,강변역B,127.0937784,37.53607167
1500,테크노마트앞.강변역,127.0937908,37.53662763
1501,중곡동성당,127.0826023,37.56293785
1502,국립서울병원앞,127.0834509,37.56450766
1503,중곡역,127.084388,37.56620762
1504,용곡삼거리,127.0832184,37.57062663
1505,구의3동주민센터,127.0924814,37.53905922
1506,구의3동주민센터,127.0923755,37.53912484
1507,중곡4동경로당입구앞,127.0939576,37.55913607
1508,중곡아파트.종점,127.0778034,37.56641827
1509,긴고랑종점,127.096058,37.562159
1510,정보도서관,127.1104764,37.55024464
1511,강원설비앞,127.0901363,37.55900456
1512,강원설비앞,127.0899332,37.55890665
1513,중앙상회앞,127.0948014,37.56015595
1514,한강호텔입구,127.1094423,37.54848037
1515,중곡4동경로당입구앞,127.094219,37.55922297
1516,중곡아파트.기점,127.0781417,37.56702558
1517,구.새마을금고앞,127.0872203,37.56144682
1518,대명슈퍼앞,127.0930294,37.5589266
1519,광나루현대아파트,127.107479,37.546501
1520,긴고랑주차장,127.0955419,37.56067725
1521,신성시장입구,127.0880143,37.55853117
1522,벨마트앞,127.0917033,37.55869718
1523,신동아아파트,127.1053168,37.54627205
1524,마을금고.브레드제과점,127.0892721,37.55765604
1525,긴고랑입구,127.0886715,37.55890216
1526,우리들약국,127.0903033,37.55691744
1527,광남고.삼성아파트,127.1014374,37.54193325
1528,하나약국,127.0911366,37.55631974
1529,현대3차아파트,127.0996613,37.54045593
1530,기업은행.용마사거리,127.0814701,37.56251587
1531,소망슈퍼,127.0931521,37.55489617
1532,찬양교회,127.0875672,37.55409875
1533,송림식당앞,127.076722,37.53680537
1534,중곡우체국앞,127.0841087,37.56122267
1535,영화사입구,127.0941395,37.55421766
1536,군자역,127.0799407,37.55792117
1537,강변역.테크노마트앞,127.0948749,37.53637786
1538,자양중학교앞,127.0761051,37.53467072
1539,성안약국,127.0933284,37.55319434
1540,지영슈퍼,127.0922128,37.55180938
1541,구의역,127.0892553,37.53823651
1542,국민은행자양지점,127.0792631,37.53203353
1543,아차산역사거리,127.0916293,37.55107613
1544,중곡보건지소,127.0871251,37.55958903
1545,(구)동양마트앞,127.0900165,37.54155063
1546,영동대교입구.성수사거리,127.0642255,37.54244049
1547,선화예고앞,127.0901684,37.54940535
1548,긴고랑입구,127.0886751,37.55879357
1549,농협구의역지점앞,127.0897111,37.54029203
1550,화양동현대아파트,127.0651225,37.54402463
1551,성자초등학교앞,127.082258,37.53135034
1552,대진택시,127.088188,37.54766692
1553,벨마트앞,127.0916616,37.55858729
1554,래미안구의파크스위트사거리,127.0905922,37.54404999
1555,아남전자,127.0658663,37.54533654
1556,대명슈퍼앞,127.0929851,37.55881164
1557,화양사거리,127.0663767,37.54623852
1558,행운슈퍼앞,127.0869976,37.53297125
1559,중앙상회앞,127.094873,37.560062
1560,한창주택,127.0891023,37.53368
1561,광장중학교앞,127.1023334,37.54691372
1562,구의아크로리버앞,127.0920469,37.53531256
1563,구의역4번출구,127.0848051,37.53673203
1564,장신대앞,127.1051977,37.5476193
1565,강변역A,127.0938461,37.53596478
1566,워커힐아파트입구,127.1066878,37.54796858
1567,동서울호텔앞,127.0920592,37.53449531
1568,워커힐아파트,127.107576,37.549962
1569,한창주택,127.0891143,37.5337242
1570,행운슈퍼앞,127.087066,37.53303605
1571,워커힐아파트입구,127.1065087,37.54802085
1572,구의역1번출구,127.0852067,37.53694503
1573,장신대앞,127.1051092,37.54769288
1574,성자초등학교앞,127.0825794,37.53140186
1575,광장중학교앞,127.1024494,37.54704734
1576,광진경찰서앞,127.0842814,37.54236599
1577,한전삼거리,127.0979594,37.5454336
1578,국민은행자양지점,127.0792501,37.53209592
1579,청구아파트앞,127.096823,37.54240327
1580,광장자이아파트,127.0947346,37.54228507
1581,서울서광교회앞,127.0883183,37.54760797
1582,자양중학교앞,127.0761908,37.53465095
1583,구의2동주민센터,127.0895596,37.54870401
1584,래미안구의파크스위트사거리,127.0905476,37.54411854
1585,자양1파출소앞,127.0768109,37.53678277
1586,면곡시장,127.0813811,37.57149572
1587,동곡삼거리,127.0780481,37.56375447
1588,지영슈퍼,127.0922651,37.55179717
1589,구동양마트앞,127.0899534,37.5415507
1590,성안약국,127.0933638,37.55315552
1591,그랜드마트앞,127.0896511,37.54030597
1592,종로약국앞,127.0879979,37.55757633
1593,영화사입구,127.0941142,37.55410145
1594,구의역,127.0891987,37.53826245
1595,소망슈퍼,127.0932875,37.55489755
1596,테크노마트.광진문화원,127.0959504,37.5371323
1597,하나약국,127.0913163,37.5562883
1598,프라임아파트앞,127.0968989,37.53793689
1599,용마사거리,127.0812103,37.56269403
1600,우리들약국,127.0903206,37.55700135
1601,현대3.5차아파트,127.1002749,37.54083702
1602,마을금고앞,127.0893527,37.55769583
1603,광남고.삼성아파트,127.1016911,37.54232713
1604,자양종합복지관앞,127.0754482,37.53242847
1605,신성시장입구,127.0880148,37.55862634
1606,대순진리회앞.구.새마을금고,127.08743,37.56094058
1607,청소년수련관,127.1052925,37.54609072
1608,대원외고앞,127.0870517,37.56323558
1609,광나루현대아파트,127.1076788,37.5467113
1610,중곡4동파출소,127.0866851,37.56540873
1611,한강호텔입구,127.1092854,37.5483069
1612,워커힐팰리스,127.1096179,37.55002643
1613,아차산역사거리,127.0916862,37.55106608
