연도,역명,호선,합계_승차인원,합계_하차인원,1월_승차인원,1월_하차인원,2월_승차인원,2월_하차인원,3월_승차인원,3월_하차인원,4월_승차인원,4월_하차인원,5월_승차인원,5월_하차인원,6월_승차인원,6월_하차인원,7월_승차인원,7월_하차인원,8월_승차인원,8월_하차인원,9월_승차인원,9월_하차인원,10월_승차인원,10월_하차인원,11월_승차인원,11월_하차인원,12월_승차인원,12월_하차인원
2019,청구,6호선,1372833,1476451,114065.0,123381.0,84651.0,91207.0,118760.0,128315.0,120066.0,131185.0,122405.0,132280.0,113235.0,119931.0,119354.0,126842.0,111602.0,118051.0,109428.0,118901.0,123785.0,133168.0,118151.0,127131.0,117331.0,126059.0
2019,태릉입구,6호선,2101151,2481736,167694.0,187157.0,125560.0,140281.0,181434.0,216803.0,182356.0,219073.0,213420.0,267714.0,174177.0,207959.0,173246.0,194523.0,166662.0,187103.0,166485.0,201586.0,186475.0,225405.0,182492.0,220702.0,181150.0,213430.0
2019,한강진,6호선,3193519,3713272,266945.0,305696.0,198502.0,226672.0,279214.0,321033.0,274139.0,317573.0,283113.0,329781.0,263961.0,308281.0,262929.0,308496.0,278572.0,325244.0,247855.0,289717.0,278536.0,324830.0,276341.0,323960.0,283412.0,331989.0
2019,합정,6호선,5586379,5111439,480053.0,424716.0,364357.0,322480.0,496188.0,443853.0,479252.0,429710.0,499537.0,451436.0,467195.0,424761.0,475269.0,435847.0,468643.0,426253.0,439998.0,401715.0,486745.0,459292.0,457916.0,440659.0,471226.0,450717.0
2019,화랑대,6호선,4756935,3639502,373042.0,287191.0,274200.0,212442.0,420719.0,327517.0,427789.0,329666.0,447500.0,344631.0,390686.0,298619.0,390555.0,295273.0,367436.0,284115.0,390594.0,297076.0,437679.0,332394.0,427030.0,321658.0,409705.0,308920.0
2019,효창공원앞,6호선,2658979,2448399,217476.0,199898.0,160611.0,148673.0,236063.0,224668.0,242963.0,229381.0,244870.0,227587.0,220061.0,201861.0,220885.0,198096.0,203435.0,182810.0,207805.0,189817.0,244623.0,222810.0,231736.0,213042.0,228451.0,209756.0
2019,가산디지털단지,7호선,14288041,14211815,1285231.0,1272119.0,903323.0,890273.0,1226633.0,1214966.0,1260711.0,1258868.0,1255449.0,1251711.0,1132103.0,1129441.0,1269862.0,1274529.0,1153767.0,1146659.0,1113705.0,1104758.0,1232023.0,1226598.0,1237195.0,1229942.0,1218039.0,1211951.0
2019,강남구청,7호선,5381867,6018502,464754.0,514818.0,328813.0,365847.0,462964.0,514288.0,469771.0,525286.0,475778.0,532646.0,437556.0,490500.0,464932.0,524220.0,438760.0,492444.0,418831.0,467720.0,474728.0,532326.0,475084.0,530308.0,469896.0,528099.0
2019,건대입구,7호선,5964710,6309105,494327.0,522233.0,379440.0,405007.0,544245.0,570272.0,520291.0,547197.0,544501.0,580872.0,493160.0,519239.0,489296.0,520018.0,480160.0,507359.0,468183.0,493827.0,506429.0,538061.0,518099.0,545451.0,526579.0,559569.0
2019,고속터미널,7호선,7762214,6425520,654347.0,544995.0,538854.0,428177.0,651016.0,552014.0,643745.0,543217.0,676360.0,568769.0,625944.0,526881.0,637018.0,536934.0,654545.0,536170.0,630456.0,513142.0,690823.0,566918.0,679789.0,551730.0,679317.0,556573.0
2019,공릉,7호선,4775548,4718051,375932.0,375712.0,288156.0,286941.0,434866.0,428988.0,427871.0,423467.0,451629.0,444819.0,391043.0,385517.0,393308.0,388241.0,367753.0,364335.0,385874.0,381102.0,423684.0,419230.0,427416.0,419257.0,408016.0,400442.0
2019,광명사거리,7호선,9524249,9287647,815717.0,800064.0,623734.0,608961.0,843521.0,821457.0,846097.0,822752.0,860005.0,837176.0,789762.0,771522.0,804506.0,781618.0,770640.0,752455.0,751153.0,733479.0,818685.0,796886.0,795375.0,777011.0,805054.0,784266.0
2019,군자,7호선,5471353,4203345,467117.0,357531.0,347219.0,264316.0,476200.0,363863.0,477973.0,364998.0,485118.0,371792.0,449615.0,347067.0,467787.0,361952.0,450231.0,348369.0,429407.0,331101.0,475963.0,365729.0,466762.0,358812.0,477961.0,367815.0
2019,굴포천,7호선,3394275,3543333,287440.0,299370.0,217207.0,226040.0,292123.0,304862.0,293788.0,307887.0,300937.0,314378.0,279538.0,290727.0,288653.0,297815.0,277476.0,291101.0,268557.0,282399.0,296369.0,309730.0,293229.0,307694.0,298958.0,311330.0
2019,까치울,7호선,2794789,2656687,222221.0,208910.0,166907.0,157764.0,238695.0,226127.0,255858.0,239494.0,261838.0,248700.0,238818.0,227743.0,238127.0,226581.0,224495.0,214307.0,221508.0,212260.0,250685.0,239956.0,237301.0,228024.0,238336.0,226821.0
2019,남구로,7호선,5787733,6120433,501572.0,529801.0,371020.0,386794.0,504732.0,535594.0,510719.0,544476.0,511947.0,541247.0,471586.0,496588.0,501583.0,531430.0,468998.0,496110.0,463291.0,486635.0,496681.0,526461.0,491002.0,520078.0,494602.0,525219.0
2019,남성,7호선,4320680,4005154,361119.0,337164.0,267457.0,250905.0,380258.0,356141.0,382099.0,356609.0,390250.0,362910.0,356413.0,330028.0,366825.0,334685.0,350627.0,323810.0,344705.0,319210.0,379247.0,350384.0,373463.0,343906.0,368217.0,339402.0
2019,내방,7호선,5056944,5169666,436091.0,448732.0,310331.0,320434.0,436476.0,449132.0,447999.0,458526.0,456677.0,465385.0,411125.0,419358.0,436922.0,446283.0,408242.0,417282.0,396538.0,403527.0,445186.0,452964.0,434570.0,443276.0,436787.0,444767.0
2019,노원,7호선,7743490,8260164,663072.0,702263.0,506770.0,537910.0,671573.0,711275.0,659508.0,702563.0,695422.0,750161.0,634931.0,680957.0,665043.0,712033.0,650207.0,693351.0,605566.0,645864.0,660927.0,708446.0,653262.0,696630.0,677209.0,718711.0
2019,논현,7호선,6847659,7502983,605471.0,666764.0,425148.0,466999.0,582225.0,639663.0,593960.0,648693.0,600561.0,651628.0,553432.0,601310.0,605226.0,665273.0,567315.0,622834.0,533390.0,582928.0,593893.0,648563.0,590801.0,647775.0,596237.0,660553.0
2019,대림,7호선,3861212,3897799,328229.0,331937.0,269957.0,274940.0,348230.0,351903.0,334583.0,337765.0,343024.0,348204.0,312689.0,321975.0,320579.0,323391.0,316975.0,318222.0,319202.0,316501.0,325969.0,324970.0,314900.0,317225.0,326875.0,330766.0
2019,도봉산,7호선,3517642,4213086,270630.0,327169.0,204194.0,252037.0,301176.0,367888.0,319546.0,377727.0,335214.0,399733.0,298310.0,359025.0,288440.0,335541.0,279236.0,333785.0,293383.0,347485.0,326999.0,390566.0,309241.0,373578.0,291273.0,348552.0
2019,뚝섬유원지,7호선,3458747,3350907,221407.0,213110.0,171939.0,164529.0,253614.0,242947.0,321652.0,315906.0,428074.0,425806.0,318062.0,306865.0,289700.0,277699.0,315924.0,303224.0,317035.0,308177.0,347039.0,335160.0,245543.0,237191.0,228758.0,220293.0
2019,마들,7호선,4467810,4161284,370220.0,346696.0,280086.0,260586.0,383167.0,358684.0,391798.0,366592.0,404969.0,374950.0,366414.0,342413.0,380064.0,349578.0,364875.0,340370.0,358969.0,333039.0,394231.0,367426.0,387321.0,361273.0,385696.0,359677.0
2019,먹골,7호선,3890296,3768039,332399.0,323648.0,250585.0,243891.0,337650.0,328998.0,338637.0,330067.0,360961.0,344846.0,319652.0,308534.0,323707.0,309959.0,312201.0,303035.0,303159.0,294029.0,340392.0,329106.0,333764.0,324700.0,337189.0,327226.0
2019,면목,7호선,5950342,5737752,472465.0,456935.0,360815.0,348316.0,529991.0,513413.0,541751.0,523614.0,551279.0,531879.0,492010.0,473883.0,482972.0,460876.0,473386.0,455909.0,485038.0,468470.0,536480.0,517051.0,519288.0,501226.0,504867.0,486180.0
2019,반포,7호선,2418829,2344592,197598.0,191109.0,148859.0,142658.0,208033.0,199823.0,210648.0,204098.0,220573.0,212555.0,202485.0,195939.0,205524.0,200811.0,199378.0,193017.0,193847.0,188777.0,213374.0,207565.0,209800.0,204542.0,208710.0,203698.0
2019,보라매,7호선,3531257,3531997,291170.0,291574.0,214952.0,213886.0,305637.0,305449.0,314925.0,315800.0,324190.0,326586.0,292360.0,292954.0,302510.0,302365.0,283799.0,283271.0,274860.0,275136.0,311208.0,310899.0,307727.0,305540.0,307919.0,308537.0
2019,부천시청,7호선,4696141,4692570,394615.0,394629.0,302086.0,301488.0,400547.0,401067.0,399313.0,400584.0,415788.0,416784.0,389415.0,389034.0,410370.0,408967.0,390176.0,389686.0,370324.0,369782.0,409373.0,408860.0,401713.0,400435.0,412421.0,411254.0
2019,부천종합운동장,7호선,1877215,1583189,150364.0,126296.0,113423.0,94543.0,161565.0,136293.0,211248.0,187839.0,170638.0,142725.0,153275.0,129029.0,154987.0,128740.0,146682.0,122957.0,146790.0,122782.0,161650.0,136184.0,154042.0,128565.0,152551.0,127236.0
2019,부평구청,7호선,4347101,3503785,363100.0,291614.0,267562.0,216560.0,373327.0,300554.0,383431.0,307197.0,388544.0,312835.0,355855.0,286674.0,373077.0,298966.0,353360.0,286755.0,345132.0,277759.0,385824.0,311544.0,378035.0,306167.0,379854.0,307160.0
2019,사가정,7호선,5887562,5809630,490649.0,485404.0,374580.0,369625.0,517240.0,511438.0,520526.0,513441.0,537239.0,529092.0,489407.0,480440.0,495857.0,486819.0,475758.0,470506.0,465812.0,459317.0,515171.0,507180.0,498005.0,494054.0,507318.0,502314.0
2019,삼산체육관,7호선,2015713,1814723,163359.0,145766.0,120926.0,109283.0,168740.0,151345.0,184653.0,166390.0,182327.0,162891.0,166523.0,150028.0,176663.0,158990.0,169000.0,153231.0,157022.0,140057.0,180725.0,163322.0,171517.0,155835.0,174258.0,157585.0
2019,상도,7호선,4356836,4217555,332050.0,313912.0,248751.0,236014.0,390701.0,385191.0,391166.0,385953.0,407479.0,400446.0,363482.0,351962.0,357375.0,335500.0,338934.0,320540.0,358597.0,352827.0,393090.0,383463.0,398801.0,388126.0,376410.0,363621.0
2019,상동,7호선,5328988,5533213,455152.0,471664.0,346045.0,356416.0,466795.0,483477.0,465188.0,483788.0,472210.0,493052.0,436786.0,455539.0,451457.0,469459.0,434795.0,451911.0,413505.0,429950.0,462640.0,480039.0,456824.0,473829.0,467591.0,484089.0
2019,상봉,7호선,6397113,6106472,536816.0,513578.0,410727.0,391057.0,556825.0,532654.0,550727.0,525899.0,569556.0,546673.0,527502.0,503091.0,542271.0,515231.0,523605.0,498804.0,503222.0,480116.0,560001.0,532564.0,551324.0,527001.0,564537.0,539804.0
2019,수락산,7호선,5019632,4911968,416422.0,405857.0,318563.0,309680.0,442977.0,431603.0,439951.0,427113.0,457346.0,443588.0,423757.0,412963.0,425150.0,413582.0,416793.0,409330.0,396269.0,390794.0,434155.0,431218.0,421211.0,416417.0,427038.0,419823.0
2019,숭실대입구,7호선,5597693,5568531,414492.0,410843.0,298943.0,299391.0,542140.0,543484.0,546022.0,546209.0,552014.0,552082.0,455168.0,453002.0,410571.0,403944.0,389757.0,387325.0,480878.0,483903.0,518036.0,514087.0,519034.0,512746.0,470638.0,461515.0
2019,신대방삼거리,7호선,6193687,5901162,522015.0,501691.0,387415.0,370750.0,537875.0,514799.0,546408.0,520980.0,553946.0,527504.0,509311.0,483498.0,530234.0,502486.0,503118.0,478166.0,492213.0,469135.0,542682.0,516433.0,533956.0,508439.0,534514.0,507281.0
2019,신중동,7호선,5384476,5338932,459230.0,453050.0,342482.0,338297.0,464973.0,461407.0,472573.0,469281.0,483548.0,478478.0,441522.0,437691.0,460925.0,455256.0,438464.0,433741.0,420655.0,419279.0,468436.0,465438.0,458102.0,456627.0,473566.0,470387.0
2019,신풍,7호선,4340669,4134763,360365.0,342164.0,270585.0,257776.0,378355.0,361187.0,382298.0,364921.0,393346.0,374108.0,364383.0,346876.0,359132.0,339987.0,343704.0,327035.0,348440.0,332545.0,384983.0,367143.0,376305.0,359645.0,378773.0,361376.0
2019,어린이대공원,7호선,5730863,5792517,387878.0,379619.0,292338.0,289517.0,541008.0,554372.0,589096.0,611759.0,619794.0,638434.0,475903.0,482815.0,391973.0,384383.0,393492.0,383658.0,482170.0,492566.0,544343.0,556327.0,525429.0,530643.0,487439.0,488424.0
2019,온수,7호선,3944380,3800230,308776.0,292845.0,229148.0,220061.0,353052.0,342142.0,367076.0,354511.0,365641.0,354609.0,328293.0,316684.0,329155.0,310039.0,305880.0,292791.0,322754.0,314112.0,352682.0,343521.0,345342.0,335388.0,336581.0,323527.0
2019,용마산,7호선,2304262,2188901,193125.0,181373.0,145628.0,136783.0,202150.0,191882.0,204368.0,193758.0,210661.0,200073.0,191247.0,183204.0,196922.0,183094.0,185767.0,176243.0,181652.0,175711.0,203160.0,196127.0,194454.0,186485.0,195128.0,184168.0
2019,이수,7호선,6202814,6102370,527058.0,516627.0,390707.0,381760.0,534170.0,522431.0,530631.0,519647.0,548097.0,537812.0,514725.0,506208.0,535279.0,530041.0,510884.0,507603.0,485245.0,480473.0,539728.0,533206.0,536109.0,527792.0,550181.0,538770.0
2019,장승배기,7호선,4001538,3879639,341598.0,332435.0,255004.0,247412.0,348998.0,339447.0,350993.0,341876.0,355877.0,345300.0,328746.0,318850.0,342690.0,329762.0,329344.0,320262.0,317215.0,307211.0,346453.0,335403.0,339493.0,328662.0,345127.0,333019.0
2019,장암,7호선,914973,364173,69541.0,26854.0,51124.0,20902.0,74037.0,29908.0,78255.0,30320.0,83564.0,33411.0,77306.0,32401.0,80123.0,32480.0,80936.0,35882.0,76574.0,29227.0,85444.0,33172.0,81447.0,30656.0,76622.0,28960.0
2019,중계,7호선,5847514,5356933,477968.0,438708.0,356957.0,327223.0,504290.0,465232.0,522358.0,482944.0,536427.0,493674.0,481692.0,442021.0,498522.0,452729.0,468879.0,425962.0,468817.0,428577.0,521095.0,475023.0,509286.0,466341.0,501223.0,458499.0
2019,중곡,7호선,3771452,3476539,311563.0,289620.0,234572.0,219579.0,325229.0,302536.0,327550.0,302624.0,336273.0,309577.0,311422.0,286131.0,323704.0,293362.0,303819.0,280389.0,301684.0,277850.0,337920.0,309354.0,329850.0,303516.0,327866.0,302001.0
2019,중화,7호선,4252133,4109803,354978.0,343223.0,268916.0,258501.0,367149.0,357100.0,373061.0,361738.0,399896.0,384713.0,350200.0,337230.0,357481.0,342882.0,344953.0,332715.0,338971.0,329172.0,371960.0,360622.0,361087.0,350440.0,363481.0,351467.0
2019,천왕,7호선,3534678,3229693,276247.0,254720.0,207836.0,191268.0,291473.0,268557.0,303395.0,279108.0,315708.0,288837.0,292087.0,267237.0,308098.0,278197.0,291986.0,266408.0,290823.0,265226.0,322718.0,294615.0,316291.0,287924.0,318016.0,287596.0
2019,철산,7호선,8710097,8893207,733815.0,754614.0,553463.0,566764.0,762312.0,778890.0,770366.0,783450.0,791352.0,807242.0,720007.0,730982.0,743979.0,754051.0,707062.0,722437.0,682369.0,698773.0,753103.0,771410.0,739475.0,755591.0,752794.0,769003.0
2019,청담,7호선,7047729,7980203,609672.0,698395.0,435906.0,494243.0,606978.0,688843.0,623086.0,708438.0,626657.0,708352.0,574393.0,645886.0,609537.0,693028.0,570787.0,640846.0,544238.0,611541.0,619807.0,698289.0,617227.0,696185.0,609441.0,696157.0
2019,춘의,7호선,3282120,3192907,281701.0,275550.0,208088.0,201513.0,280837.0,273713.0,294406.0,289800.0,293373.0,287253.0,271958.0,266000.0,284748.0,276476.0,267999.0,258747.0,258927.0,250360.0,284419.0,276020.0,277768.0,268634.0,277896.0,268841.0
2019,태릉입구,7호선,3410503,3183463,256886.0,236773.0,194593.0,179648.0,301579.0,284318.0,304922.0,287162.0,358665.0,341183.0,285095.0,266213.0,269510.0,250387.0,261786.0,242453.0,279351.0,261146.0,308936.0,287733.0,300534.0,279124.0,288646.0,267323.0
2019,하계,7호선,7193449,6764518,591151.0,555509.0,447386.0,418746.0,628364.0,597078.0,637626.0,602996.0,657894.0,618748.0,586859.0,552860.0,602277.0,560349.0,576639.0,540253.0,574304.0,540583.0,633507.0,595917.0,632216.0,596403.0,625226.0,585076.0
2019,학동,7호선,7572179,8248351,666703.0,727371.0,457372.0,497792.0,643569.0,700845.0,659844.0,720957.0,659786.0,720997.0,601411.0,655723.0,658805.0,722607.0,618389.0,671888.0,593608.0,644183.0,673715.0,731861.0,673968.0,730660.0,665009.0,723467.0
2019,가락시장,8호선,2890113,3302431,254418.0,296682.0,181990.0,211380.0,249506.0,289085.0,249189.0,290106.0,249699.0,283587.0,231673.0,261642.0,239096.0,270905.0,228928.0,256725.0,226886.0,256669.0,253217.0,285736.0,256447.0,291541.0,269064.0,308373.0
2019,강동구청,8호선,3815865,3867484,331557.0,337583.0,240223.0,243967.0,327099.0,331997.0,330526.0,334858.0,337761.0,338752.0,310962.0,314048.0,330486.0,332490.0,308065.0,312261.0,297321.0,301474.0,332706.0,337241.0,327779.0,333821.0,341380.0,348992.0
2019,남한산성입구,8호선,5243710,4785771,415399.0,371618.0,309232.0,276087.0,469077.0,436284.0,480939.0,446410.0,491396.0,454749.0,430956.0,392296.0,422960.0,371869.0,400503.0,355964.0,429040.0,397848.0,479761.0,444681.0,466015.0,431034.0,448432.0,406931.0
2019,단대오거리,8호선,4067805,3802012,333055.0,321727.0,249808.0,239775.0,365082.0,340658.0,369752.0,343423.0,382423.0,354648.0,334228.0,311410.0,331607.0,313373.0,315345.0,298994.0,326780.0,299430.0,363385.0,333098.0,349643.0,322283.0,346697.0,323193.0
2019,모란,8호선,1804261,1386390,148754.0,113574.0,110301.0,84351.0,156539.0,119855.0,158550.0,120499.0,165188.0,125610.0,148482.0,114145.0,147336.0,113784.0,145931.0,113530.0,140904.0,109306.0,167182.0,128294.0,155529.0,119299.0,159565.0,124143.0
2019,몽촌토성,8호선,2232237,2349009,193965.0,203989.0,139374.0,146108.0,194843.0,209760.0,204022.0,212378.0,235028.0,247710.0,183599.0,193105.0,177349.0,186644.0,167506.0,176197.0,175259.0,184403.0,198242.0,206371.0,184485.0,194025.0,178565.0,188319.0
2019,문정,8호선,6710331,6950742,583782.0,604503.0,405496.0,419248.0,570723.0,589778.0,594720.0,616449.0,588517.0,610963.0,539954.0,559902.0,596497.0,620793.0,544204.0,562729.0,521664.0,541652.0,587126.0,608349.0,587856.0,607294.0,589792.0,609082.0
2019,복정,8호선,4201782,3515520,342179.0,284299.0,249068.0,208525.0,380155.0,319553.0,388920.0,325819.0,387290.0,324946.0,349485.0,293778.0,342333.0,284038.0,325316.0,270387.0,336646.0,280089.0,374716.0,314785.0,369350.0,310331.0,356324.0,298970.0
2019,산성,8호선,2142115,2085389,170743.0,165926.0,129056.0,125046.0,188685.0,182138.0,192370.0,186442.0,197696.0,192183.0,182798.0,179820.0,178426.0,173044.0,174794.0,170891.0,172230.0,168490.0,193186.0,189295.0,184675.0,180588.0,177456.0,171526.0
2019,석촌,8호선,2927554,3423959,254093.0,296662.0,186803.0,220371.0,252963.0,296832.0,264766.0,325095.0,263878.0,308578.0,237175.0,274841.0,249651.0,286613.0,238943.0,275817.0,224424.0,260431.0,251388.0,293883.0,248329.0,288533.0,255141.0,296303.0
2019,송파,8호선,3349230,3190641,188302.0,187642.0,163496.0,160328.0,275705.0,268896.0,302800.0,290309.0,320977.0,303705.0,296578.0,281085.0,309339.0,289407.0,287649.0,270512.0,281280.0,265556.0,308842.0,290757.0,304471.0,288449.0,309791.0,293995.0
2019,수진,8호선,2090904,1927070,172541.0,159392.0,130755.0,119393.0,176585.0,163463.0,175453.0,162074.0,185535.0,170677.0,172472.0,158776.0,177859.0,162512.0,173550.0,158935.0,166420.0,152992.0,188773.0,174911.0,183151.0,169786.0,187810.0,174159.0
2019,신흥,8호선,1771622,1901045,146885.0,157193.0,112591.0,121687.0,150024.0,160500.0,150132.0,159947.0,158519.0,168390.0,147986.0,157895.0,153508.0,164349.0,149454.0,161358.0,138297.0,149052.0,153125.0,165556.0,151856.0,164429.0,159245.0,170689.0
2019,암사,8호선,6821882,6017590,581210.0,516073.0,432607.0,385048.0,589185.0,525004.0,597924.0,527307.0,607268.0,531144.0,559830.0,491192.0,584520.0,509065.0,554367.0,490816.0,538266.0,474788.0,604234.0,532578.0,580873.0,513665.0,591598.0,520910.0
2019,잠실,8호선,5855063,6761011,491393.0,561676.0,387788.0,444844.0,496680.0,570581.0,523195.0,602852.0,505170.0,597955.0,466892.0,542331.0,496396.0,576931.0,495901.0,563262.0,445914.0,513374.0,494138.0,575659.0,499591.0,576438.0,552005.0,635108.0
2019,장지,8호선,6875663,6550583,581565.0,558138.0,437369.0,419681.0,602250.0,575195.0,598447.0,567834.0,617577.0,588419.0,570184.0,545236.0,590513.0,563425.0,553140.0,533218.0,532264.0,507290.0,590280.0,559699.0,592266.0,557426.0,609808.0,575022.0
2019,천호,8호선,6650527,7560808,578156.0,649417.0,435317.0,493023.0,586540.0,664417.0,583751.0,659751.0,592306.0,677844.0,546197.0,618565.0,562621.0,637942.0,542665.0,615277.0,515652.0,585442.0,570905.0,652253.0,560297.0,643657.0,576120.0,663220.0
2019,가양,9호선,7649929,7393853,630837.0,609020.0,542399.0,523591.0,652086.0,630900.0,660365.0,637310.0,668169.0,645236.0,622997.0,602479.0,654214.0,632418.0,615396.0,593206.0,593316.0,573356.0,670050.0,648779.0,670050.0,648779.0,670050.0,648779.0
2019,개화,9호선,2145579,1445925,205013.0,138227.0,173600.0,115985.0,210694.0,140069.0,219614.0,145004.0,222041.0,149806.0,200716.0,137587.0,212273.0,144746.0,203253.0,138525.0,194199.0,129360.0,101392.0,68872.0,101392.0,68872.0,101392.0,68872.0
2019,고속터미널,9호선,5217245,8063269,392974.0,615951.0,363092.0,583237.0,424727.0,665967.0,424022.0,653186.0,471020.0,726172.0,433577.0,667330.0,437529.0,684545.0,438424.0,693400.0,424631.0,640256.0,469083.0,711075.0,469083.0,711075.0,469083.0,711075.0
2019,공항시장,9호선,1071787,1193905,87445.0,99744.0,77043.0,86786.0,91807.0,103007.0,93166.0,104031.0,94190.0,104169.0,86999.0,95780.0,89922.0,99620.0,89088.0,98110.0,83151.0,92674.0,92992.0,103328.0,92992.0,103328.0,92992.0,103328.0
2019,구반포,9호선,1140490,1199254,97713.0,103207.0,81676.0,86031.0,97858.0,103787.0,97582.0,102362.0,99246.0,104581.0,94046.0,97623.0,96626.0,101261.0,89792.0,94841.0,86044.0,90207.0,99969.0,105118.0,99969.0,105118.0,99969.0,105118.0
2019,국회의사당,9호선,5884555,5751965,485997.0,474880.0,395662.0,386606.0,484675.0,469202.0,640734.0,608861.0,478089.0,470816.0,433165.0,431763.0,495541.0,491340.0,457092.0,451666.0,434814.0,427129.0,526262.0,513234.0,526262.0,513234.0,526262.0,513234.0
2019,김포공항,9호선,3553235,4480292,288996.0,363296.0,265223.0,335161.0,294781.0,367546.0,291980.0,358640.0,306374.0,377610.0,291765.0,366712.0,296273.0,378889.0,281720.0,390082.0,278160.0,354707.0,319321.0,395883.0,319321.0,395883.0,319321.0,395883.0
2019,노들,9호선,1748278,1515519,140479.0,122362.0,119768.0,103072.0,143309.0,124325.0,146583.0,126240.0,148835.0,127350.0,139254.0,119140.0,147434.0,127181.0,141601.0,122412.0,136818.0,118916.0,161399.0,141507.0,161399.0,141507.0,161399.0,141507.0
2019,노량진,9호선,10789515,11123735,905456.0,942929.0,768529.0,801182.0,925690.0,958711.0,918157.0,940933.0,923179.0,948139.0,861864.0,881000.0,909989.0,928791.0,869182.0,886770.0,842532.0,868088.0,954979.0,989064.0,954979.0,989064.0,954979.0,989064.0
2019,당산,9호선,6914230,6709096,570974.0,552273.0,482888.0,467552.0,584794.0,567286.0,606123.0,587754.0,604835.0,586691.0,562393.0,541830.0,600731.0,578317.0,576951.0,555157.0,537693.0,526188.0,595616.0,582016.0,595616.0,582016.0,595616.0,582016.0
2019,동작,9호선,846187,666940,57799.0,44011.0,50880.0,38817.0,61026.0,47564.0,94175.0,76028.0,80718.0,64077.0,93301.0,74999.0,61773.0,47367.0,59694.0,46364.0,65136.0,51910.0,73895.0,58601.0,73895.0,58601.0,73895.0,58601.0
2019,등촌,9호선,3745912,3761417,315102.0,317441.0,267617.0,267046.0,319880.0,320184.0,320378.0,321677.0,324019.0,324333.0,302091.0,301954.0,322093.0,323381.0,308016.0,311627.0,290684.0,293227.0,325344.0,326849.0,325344.0,326849.0,325344.0,326849.0
2019,마곡나루,9호선,3566842,3556783,283573.0,279879.0,244121.0,241164.0,299809.0,294295.0,306512.0,302004.0,315020.0,311655.0,291212.0,290955.0,305324.0,308817.0,287985.0,290890.0,275941.0,278543.0,319115.0,319527.0,319115.0,319527.0,319115.0,319527.0
2019,사평,9호선,1171288,1132241,92375.0,90010.0,80382.0,77724.0,98703.0,96417.0,100918.0,97721.0,103346.0,98927.0,94573.0,90751.0,102330.0,99212.0,96875.0,93704.0,92591.0,89995.0,103065.0,99260.0,103065.0,99260.0,103065.0,99260.0
2019,샛강,9호선,1870911,1893694,157893.0,162484.0,128251.0,131733.0,152955.0,155573.0,165691.0,167261.0,156329.0,160383.0,145906.0,149743.0,158912.0,163442.0,146734.0,152918.0,141724.0,146079.0,172172.0,168026.0,172172.0,168026.0,172172.0,168026.0
2019,선유도,9호선,2478641,2414621,209469.0,205329.0,172400.0,168939.0,208370.0,203234.0,219741.0,213841.0,215388.0,210137.0,196401.0,191469.0,215173.0,208251.0,202623.0,197825.0,192102.0,187177.0,215658.0,209473.0,215658.0,209473.0,215658.0,209473.0
2019,신논현,9호선,12010785,12227479,1021880.0,1050008.0,859931.0,883356.0,993647.0,1011103.0,988264.0,1003763.0,1014966.0,1028622.0,957425.0,970045.0,1072982.0,1089648.0,1029202.0,1053929.0,924219.0,939098.0,1049423.0,1065969.0,1049423.0,1065969.0,1049423.0,1065969.0
2019,신목동,9호선,1473345,1314350,119450.0,106157.0,100652.0,89134.0,122388.0,109017.0,127856.0,114262.0,131659.0,117172.0,119879.0,107102.0,126564.0,112619.0,117292.0,104873.0,114869.0,102756.0,130912.0,117086.0,130912.0,117086.0,130912.0,117086.0
2019,신반포,9호선,1171888,1192680,90019.0,91923.0,76267.0,77272.0,95371.0,96619.0,99081.0,101441.0,110498.0,113874.0,94029.0,95324.0,96465.0,96722.0,93309.0,94781.0,94082.0,94958.0,107589.0,109922.0,107589.0,109922.0,107589.0,109922.0
2019,신방화,9호선,2604444,2525771,221384.0,216751.0,188186.0,182901.0,226617.0,220380.0,226791.0,221163.0,227209.0,220386.0,211432.0,203577.0,221711.0,215327.0,211385.0,204623.0,201521.0,195702.0,222736.0,214987.0,222736.0,214987.0,222736.0,214987.0
2019,양천향교,9호선,3164986,3197992,258818.0,262700.0,222398.0,224323.0,276140.0,279275.0,280204.0,283882.0,281755.0,282135.0,257290.0,258637.0,266412.0,268361.0,254351.0,257635.0,244646.0,248556.0,274324.0,277496.0,274324.0,277496.0,274324.0,277496.0
2019,여의도,9호선,7916645,7797955,649153.0,637458.0,527090.0,517351.0,631764.0,624753.0,715786.0,718608.0,673957.0,665874.0,616433.0,611521.0,700257.0,689082.0,648438.0,637582.0,616150.0,607750.0,712539.0,695992.0,712539.0,695992.0,712539.0,695992.0
2019,염창,9호선,6207252,5993920,507911.0,492074.0,430209.0,415834.0,517904.0,502411.0,533565.0,517509.0,540036.0,522466.0,499732.0,480838.0,529914.0,512048.0,504593.0,484808.0,489200.0,472263.0,551396.0,531223.0,551396.0,531223.0,551396.0,531223.0
2019,증미,9호선,2463184,2485451,215412.0,219496.0,181011.0,182747.0,212046.0,213584.0,214983.0,216655.0,214643.0,215230.0,195083.0,197313.0,211872.0,215586.0,200147.0,203175.0,190291.0,191953.0,209232.0,209904.0,209232.0,209904.0,209232.0,209904.0
